"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US530330232023","Block Group 3, Census Tract 232.02, King County, Washington","1331","350","null","null","940","286","null","null","93","149","null","null","47","66","null","null","251","137","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330233001","Block Group 1, Census Tract 233, King County, Washington","1361","336","null","null","1173","307","null","null","0","13","null","null","0","13","null","null","160","182","null","null","0","13","null","null","0","null","13","null","28","32","null","null","12","22","null","null","16","26","null","null",
"1500000US530330233002","Block Group 2, Census Tract 233, King County, Washington","2344","686","null","null","1812","601","null","null","0","13","null","null","22","33","null","null","510","329","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330233003","Block Group 3, Census Tract 233, King County, Washington","1855","633","null","null","935","381","null","null","326","478","null","null","0","13","null","null","315","198","null","null","0","13","null","null","160","null","189","null","119","125","null","null","0","13","null","null","119","125","null","null",
"1500000US530330233004","Block Group 4, Census Tract 233, King County, Washington","1538","456","null","null","1130","412","null","null","26","42","null","null","0","13","null","null","332","209","null","null","0","13","null","null","41","null","78","null","9","20","null","null","0","13","null","null","9","20","null","null",
"1500000US530330234011","Block Group 1, Census Tract 234.01, King County, Washington","1182","261","null","null","766","197","null","null","0","13","null","null","39","64","null","null","297","174","null","null","0","13","null","null","0","null","13","null","80","68","null","null","0","13","null","null","80","68","null","null",
"1500000US530330234012","Block Group 2, Census Tract 234.01, King County, Washington","1849","674","null","null","623","208","null","null","14","17","null","null","0","13","null","null","1117","658","null","null","16","26","null","null","4","null","10","null","75","53","null","null","10","17","null","null","65","50","null","null",
"1500000US530330234013","Block Group 3, Census Tract 234.01, King County, Washington","1209","214","null","null","576","170","null","null","156","198","null","null","6","10","null","null","408","149","null","null","0","13","null","null","0","null","13","null","63","54","null","null","0","13","null","null","63","54","null","null",
"1500000US530330234031","Block Group 1, Census Tract 234.03, King County, Washington","1402","214","null","null","794","186","null","null","26","39","null","null","0","13","null","null","497","134","null","null","0","13","null","null","0","null","13","null","85","60","null","null","51","49","null","null","34","35","null","null",
"1500000US530330234032","Block Group 2, Census Tract 234.03, King County, Washington","1183","219","null","null","844","228","null","null","11","16","null","null","1","2","null","null","249","158","null","null","0","13","null","null","0","null","13","null","78","75","null","null","0","13","null","null","78","75","null","null",
"1500000US530330234033","Block Group 3, Census Tract 234.03, King County, Washington","1392","256","null","null","970","212","null","null","0","13","null","null","0","13","null","null","280","138","null","null","9","15","null","null","21","null","31","null","112","74","null","null","0","13","null","null","112","74","null","null",
"1500000US530330234041","Block Group 1, Census Tract 234.04, King County, Washington","2096","383","null","null","1671","338","null","null","5","9","null","null","0","13","null","null","264","137","null","null","0","13","null","null","49","null","66","null","107","89","null","null","19","31","null","null","88","97","null","null",
"1500000US530330234042","Block Group 2, Census Tract 234.04, King County, Washington","1615","429","null","null","1414","391","null","null","0","13","null","null","0","13","null","null","194","170","null","null","0","13","null","null","0","null","13","null","7","12","null","null","0","13","null","null","7","12","null","null",
"1500000US530330235001","Block Group 1, Census Tract 235, King County, Washington","1304","267","null","null","752","251","null","null","0","13","null","null","11","18","null","null","448","164","null","null","0","13","null","null","0","null","13","null","93","61","null","null","0","13","null","null","93","61","null","null",
"1500000US530330235002","Block Group 2, Census Tract 235, King County, Washington","1249","219","null","null","577","170","null","null","57","56","null","null","2","3","null","null","515","210","null","null","0","13","null","null","9","null","15","null","89","56","null","null","22","25","null","null","67","52","null","null",
"1500000US530330235003","Block Group 3, Census Tract 235, King County, Washington","1517","634","null","null","1205","634","null","null","18","27","null","null","0","13","null","null","244","109","null","null","0","13","null","null","0","null","13","null","50","48","null","null","8","12","null","null","42","46","null","null",
"1500000US530330236011","Block Group 1, Census Tract 236.01, King County, Washington","1918","391","null","null","784","240","null","null","77","89","null","null","0","13","null","null","903","323","null","null","0","13","null","null","102","null","126","null","52","65","null","null","0","13","null","null","52","65","null","null",
"1500000US530330236012","Block Group 2, Census Tract 236.01, King County, Washington","1312","262","null","null","562","148","null","null","90","104","null","null","0","13","null","null","573","242","null","null","0","13","null","null","24","null","19","null","63","48","null","null","0","13","null","null","63","48","null","null",
"1500000US530330236013","Block Group 3, Census Tract 236.01, King County, Washington","1222","342","null","null","766","328","null","null","0","13","null","null","0","13","null","null","430","168","null","null","0","13","null","null","0","null","13","null","26","33","null","null","0","13","null","null","26","33","null","null",
"1500000US530330236031","Block Group 1, Census Tract 236.03, King County, Washington","1113","263","null","null","569","180","null","null","0","13","null","null","0","13","null","null","443","224","null","null","0","13","null","null","0","null","13","null","101","128","null","null","83","126","null","null","18","30","null","null",
"1500000US530330236032","Block Group 2, Census Tract 236.03, King County, Washington","925","345","null","null","318","155","null","null","24","38","null","null","0","13","null","null","404","218","null","null","0","13","null","null","160","null","249","null","19","29","null","null","0","13","null","null","19","29","null","null",
"1500000US530330236033","Block Group 3, Census Tract 236.03, King County, Washington","1587","424","null","null","764","302","null","null","42","49","null","null","0","13","null","null","618","360","null","null","0","13","null","null","67","null","112","null","96","76","null","null","25","40","null","null","71","69","null","null",
"1500000US530330236034","Block Group 4, Census Tract 236.03, King County, Washington","1688","594","null","null","177","145","null","null","0","13","null","null","0","13","null","null","1188","392","null","null","0","13","null","null","0","null","13","null","323","459","null","null","291","455","null","null","32","48","null","null",
"1500000US530330236035","Block Group 5, Census Tract 236.03, King County, Washington","1411","505","null","null","386","376","null","null","0","13","null","null","0","13","null","null","994","410","null","null","0","13","null","null","31","null","44","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330236041","Block Group 1, Census Tract 236.04, King County, Washington","2039","426","null","null","738","254","null","null","202","230","null","null","0","13","null","null","588","249","null","null","0","13","null","null","357","null","242","null","154","227","null","null","154","227","null","null","0","13","null","null",
"1500000US530330236042","Block Group 2, Census Tract 236.04, King County, Washington","1126","398","null","null","613","313","null","null","195","237","null","null","0","13","null","null","219","158","null","null","50","76","null","null","0","null","13","null","49","56","null","null","0","13","null","null","49","56","null","null",
"1500000US530330236043","Block Group 3, Census Tract 236.04, King County, Washington","2279","556","null","null","635","193","null","null","0","13","null","null","18","28","null","null","1315","611","null","null","158","233","null","null","26","null","34","null","127","104","null","null","41","63","null","null","86","84","null","null",
"1500000US530330236044","Block Group 4, Census Tract 236.04, King County, Washington","984","379","null","null","810","370","null","null","0","13","null","null","0","13","null","null","88","90","null","null","0","13","null","null","0","null","13","null","86","105","null","null","0","13","null","null","86","105","null","null",
"1500000US530330237011","Block Group 1, Census Tract 237.01, King County, Washington","1634","406","null","null","965","395","null","null","36","33","null","null","0","13","null","null","482","229","null","null","0","13","null","null","113","null","151","null","38","44","null","null","26","43","null","null","12","16","null","null",
"1500000US530330237012","Block Group 2, Census Tract 237.01, King County, Washington","1682","314","null","null","991","228","null","null","0","13","null","null","0","13","null","null","591","192","null","null","0","13","null","null","34","null","38","null","66","60","null","null","37","49","null","null","29","35","null","null",
"1500000US530330237013","Block Group 3, Census Tract 237.01, King County, Washington","1354","304","null","null","837","177","null","null","34","53","null","null","0","13","null","null","410","252","null","null","0","13","null","null","0","null","13","null","73","52","null","null","0","13","null","null","73","52","null","null",
"1500000US530330237021","Block Group 1, Census Tract 237.02, King County, Washington","333","241","null","null","38","21","null","null","23","37","null","null","0","13","null","null","272","237","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330237022","Block Group 2, Census Tract 237.02, King County, Washington","44","43","null","null","12","6","null","null","2","4","null","null","0","13","null","null","30","43","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330238011","Block Group 1, Census Tract 238.01, King County, Washington","1331","306","null","null","782","281","null","null","0","13","null","null","0","13","null","null","422","148","null","null","62","101","null","null","0","null","13","null","65","50","null","null","19","22","null","null","46","49","null","null",
"1500000US530330238012","Block Group 2, Census Tract 238.01, King County, Washington","1840","280","null","null","766","209","null","null","49","78","null","null","0","13","null","null","917","241","null","null","0","13","null","null","22","null","25","null","86","60","null","null","0","13","null","null","86","60","null","null",
"1500000US530330238051","Block Group 1, Census Tract 238.05, King County, Washington","969","448","null","null","310","138","null","null","0","13","null","null","0","13","null","null","638","441","null","null","0","13","null","null","0","null","13","null","21","26","null","null","0","13","null","null","21","26","null","null",
"1500000US530330238052","Block Group 2, Census Tract 238.05, King County, Washington","2242","525","null","null","1131","371","null","null","20","31","null","null","0","13","null","null","776","390","null","null","15","24","null","null","21","null","34","null","279","253","null","null","0","13","null","null","279","253","null","null",
"1500000US530330238061","Block Group 1, Census Tract 238.06, King County, Washington","1144","551","null","null","504","286","null","null","0","13","null","null","0","13","null","null","630","439","null","null","0","13","null","null","0","null","13","null","10","16","null","null","0","13","null","null","10","16","null","null",
"1500000US530330238062","Block Group 2, Census Tract 238.06, King County, Washington","507","233","null","null","368","218","null","null","27","43","null","null","0","13","null","null","76","66","null","null","0","13","null","null","36","null","57","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330238063","Block Group 3, Census Tract 238.06, King County, Washington","1568","514","null","null","943","399","null","null","27","43","null","null","0","13","null","null","522","285","null","null","0","13","null","null","21","null","35","null","55","65","null","null","0","13","null","null","55","65","null","null",
"1500000US530330238071","Block Group 1, Census Tract 238.07, King County, Washington","1889","540","null","null","786","262","null","null","192","221","null","null","0","13","null","null","889","509","null","null","0","13","null","null","0","null","13","null","22","36","null","null","0","13","null","null","22","36","null","null",
"1500000US530330238072","Block Group 2, Census Tract 238.07, King County, Washington","1726","383","null","null","964","293","null","null","0","13","null","null","0","13","null","null","733","281","null","null","0","13","null","null","0","null","13","null","29","38","null","null","22","37","null","null","7","12","null","null",
"1500000US530330238073","Block Group 3, Census Tract 238.07, King County, Washington","1974","433","null","null","1368","429","null","null","78","95","null","null","16","25","null","null","483","191","null","null","0","13","null","null","0","null","13","null","29","37","null","null","0","13","null","null","29","37","null","null",
"1500000US530330238081","Block Group 1, Census Tract 238.08, King County, Washington","701","210","null","null","370","162","null","null","21","32","null","null","0","13","null","null","255","137","null","null","0","13","null","null","0","null","13","null","55","66","null","null","17","25","null","null","38","61","null","null",
"1500000US530330238082","Block Group 2, Census Tract 238.08, King County, Washington","841","239","null","null","185","105","null","null","45","48","null","null","0","13","null","null","553","235","null","null","0","13","null","null","0","null","13","null","58","54","null","null","0","13","null","null","58","54","null","null",
"1500000US530330238083","Block Group 3, Census Tract 238.08, King County, Washington","940","326","null","null","614","314","null","null","0","13","null","null","55","85","null","null","259","135","null","null","0","13","null","null","0","null","13","null","12","19","null","null","0","13","null","null","12","19","null","null",
"1500000US530330239011","Block Group 1, Census Tract 239.01, King County, Washington","1631","402","null","null","983","300","null","null","91","69","null","null","17","39","null","null","246","132","null","null","0","13","null","null","146","null","202","null","148","103","null","null","0","13","null","null","148","103","null","null",
"1500000US530330239012","Block Group 2, Census Tract 239.01, King County, Washington","1215","354","null","null","836","287","null","null","17","27","null","null","0","13","null","null","335","211","null","null","0","13","null","null","0","null","13","null","27","34","null","null","0","13","null","null","27","34","null","null",
"1500000US530330239013","Block Group 3, Census Tract 239.01, King County, Washington","1651","497","null","null","1004","236","null","null","13","15","null","null","0","13","null","null","370","259","null","null","0","13","null","null","17","null","25","null","247","338","null","null","0","13","null","null","247","338","null","null",
"1500000US530330239021","Block Group 1, Census Tract 239.02, King County, Washington","1474","334","null","null","944","313","null","null","0","13","null","null","0","13","null","null","460","134","null","null","27","41","null","null","0","null","13","null","43","39","null","null","13","22","null","null","30","32","null","null",
"1500000US530330239022","Block Group 2, Census Tract 239.02, King County, Washington","1344","333","null","null","1130","354","null","null","0","13","null","null","0","13","null","null","194","116","null","null","0","13","null","null","20","null","28","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330240011","Block Group 1, Census Tract 240.01, King County, Washington","1302","294","null","null","953","263","null","null","0","13","null","null","0","13","null","null","349","200","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330240012","Block Group 2, Census Tract 240.01, King County, Washington","1330","386","null","null","668","287","null","null","0","13","null","null","0","13","null","null","614","317","null","null","0","13","null","null","48","null","108","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330240013","Block Group 3, Census Tract 240.01, King County, Washington","1295","337","null","null","511","232","null","null","0","13","null","null","0","13","null","null","709","358","null","null","0","13","null","null","33","null","46","null","42","52","null","null","0","13","null","null","42","52","null","null",
"1500000US530330240021","Block Group 1, Census Tract 240.02, King County, Washington","1312","562","null","null","598","164","null","null","14","12","null","null","0","13","null","null","636","525","null","null","0","13","null","null","3","null","7","null","61","72","null","null","0","13","null","null","61","72","null","null",
"1500000US530330240022","Block Group 2, Census Tract 240.02, King County, Washington","841","215","null","null","574","191","null","null","61","82","null","null","0","13","null","null","135","131","null","null","0","13","null","null","0","null","13","null","71","73","null","null","0","13","null","null","71","73","null","null",
"1500000US530330240023","Block Group 3, Census Tract 240.02, King County, Washington","1678","642","null","null","734","579","null","null","0","13","null","null","0","13","null","null","944","319","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330241001","Block Group 1, Census Tract 241, King County, Washington","1700","196","null","null","1194","137","null","null","0","13","null","null","0","13","null","null","396","141","null","null","6","9","null","null","8","null","9","null","96","43","null","null","3","5","null","null","93","43","null","null",
"1500000US530330241002","Block Group 2, Census Tract 241, King County, Washington","1780","188","null","null","1240","199","null","null","0","13","null","null","0","13","null","null","444","170","null","null","0","13","null","null","6","null","8","null","90","57","null","null","0","13","null","null","90","57","null","null",
"1500000US530330241003","Block Group 3, Census Tract 241, King County, Washington","1580","187","null","null","911","134","null","null","30","31","null","null","0","13","null","null","444","102","null","null","0","13","null","null","0","null","13","null","195","152","null","null","0","13","null","null","195","152","null","null",
"1500000US530330242001","Block Group 1, Census Tract 242, King County, Washington","1598","214","null","null","1071","207","null","null","9","16","null","null","0","13","null","null","223","99","null","null","0","13","null","null","0","null","13","null","295","270","null","null","0","13","null","null","295","270","null","null",
"1500000US530330242002","Block Group 2, Census Tract 242, King County, Washington","1685","214","null","null","1099","188","null","null","10","14","null","null","0","13","null","null","531","173","null","null","0","13","null","null","10","null","16","null","35","39","null","null","0","13","null","null","35","39","null","null",
"1500000US530330243011","Block Group 1, Census Tract 243.01, King County, Washington","1940","397","null","null","1525","385","null","null","49","72","null","null","0","13","null","null","337","239","null","null","0","13","null","null","16","null","26","null","13","21","null","null","0","13","null","null","13","21","null","null",
"1500000US530330243012","Block Group 2, Census Tract 243.01, King County, Washington","1589","381","null","null","1157","380","null","null","9","17","null","null","0","13","null","null","261","154","null","null","0","13","null","null","157","null","143","null","5","13","null","null","0","13","null","null","5","13","null","null",
"1500000US530330243013","Block Group 3, Census Tract 243.01, King County, Washington","1312","389","null","null","733","263","null","null","107","166","null","null","0","13","null","null","244","149","null","null","0","13","null","null","0","null","13","null","228","194","null","null","0","13","null","null","228","194","null","null",
"1500000US530330243021","Block Group 1, Census Tract 243.02, King County, Washington","1457","395","null","null","1017","275","null","null","0","13","null","null","0","13","null","null","337","220","null","null","0","13","null","null","0","null","13","null","103","122","null","null","0","13","null","null","103","122","null","null",
"1500000US530330243022","Block Group 2, Census Tract 243.02, King County, Washington","1662","452","null","null","1311","470","null","null","0","13","null","null","0","13","null","null","220","157","null","null","20","34","null","null","24","null","37","null","87","91","null","null","0","13","null","null","87","91","null","null",
"1500000US530330243023","Block Group 3, Census Tract 243.02, King County, Washington","1239","281","null","null","890","266","null","null","0","13","null","null","0","13","null","null","303","170","null","null","0","13","null","null","16","null","26","null","30","39","null","null","8","19","null","null","22","35","null","null",
"1500000US530330244001","Block Group 1, Census Tract 244, King County, Washington","1648","507","null","null","1053","238","null","null","15","23","null","null","0","13","null","null","576","470","null","null","0","13","null","null","0","null","13","null","4","6","null","null","0","13","null","null","4","6","null","null",
"1500000US530330244002","Block Group 2, Census Tract 244, King County, Washington","1522","350","null","null","930","276","null","null","19","29","null","null","0","13","null","null","377","167","null","null","0","13","null","null","155","null","217","null","41","43","null","null","19","29","null","null","22","29","null","null",
"1500000US530330245001","Block Group 1, Census Tract 245, King County, Washington","1801","445","null","null","1166","287","null","null","10","15","null","null","0","13","null","null","360","132","null","null","0","13","null","null","63","null","91","null","202","222","null","null","9","13","null","null","193","221","null","null",
"1500000US530330245002","Block Group 2, Census Tract 245, King County, Washington","1562","269","null","null","1128","251","null","null","8","14","null","null","9","16","null","null","247","125","null","null","0","13","null","null","0","null","13","null","170","95","null","null","6","10","null","null","164","94","null","null",
"1500000US530330245003","Block Group 3, Census Tract 245, King County, Washington","1624","298","null","null","1076","255","null","null","0","13","null","null","0","13","null","null","380","144","null","null","0","13","null","null","9","null","15","null","159","102","null","null","26","41","null","null","133","96","null","null",
"1500000US530330246011","Block Group 1, Census Tract 246.01, King County, Washington","1249","251","null","null","869","195","null","null","10","27","null","null","0","13","null","null","198","143","null","null","0","13","null","null","0","null","13","null","172","123","null","null","0","13","null","null","172","123","null","null",
"1500000US530330246012","Block Group 2, Census Tract 246.01, King County, Washington","1979","484","null","null","1771","499","null","null","0","13","null","null","0","13","null","null","199","122","null","null","0","13","null","null","0","null","13","null","9","14","null","null","0","13","null","null","9","14","null","null",
"1500000US530330246013","Block Group 3, Census Tract 246.01, King County, Washington","1569","243","null","null","1102","196","null","null","1","3","null","null","1","3","null","null","362","146","null","null","0","13","null","null","0","null","13","null","103","101","null","null","34","33","null","null","69","92","null","null",
"1500000US530330246021","Block Group 1, Census Tract 246.02, King County, Washington","1906","328","null","null","1534","223","null","null","0","13","null","null","7","12","null","null","274","164","null","null","0","13","null","null","0","null","13","null","91","132","null","null","0","13","null","null","91","132","null","null",
"1500000US530330246022","Block Group 2, Census Tract 246.02, King County, Washington","1761","304","null","null","1187","216","null","null","7","10","null","null","0","13","null","null","446","194","null","null","0","13","null","null","0","null","13","null","121","77","null","null","0","13","null","null","121","77","null","null",
"1500000US530330247011","Block Group 1, Census Tract 247.01, King County, Washington","804","202","null","null","313","157","null","null","45","66","null","null","0","13","null","null","411","170","null","null","0","13","null","null","0","null","13","null","35","46","null","null","0","13","null","null","35","46","null","null",
"1500000US530330247012","Block Group 2, Census Tract 247.01, King County, Washington","1760","414","null","null","668","259","null","null","199","233","null","null","0","13","null","null","719","327","null","null","20","43","null","null","34","null","52","null","120","75","null","null","41","44","null","null","79","67","null","null",
"1500000US530330247013","Block Group 3, Census Tract 247.01, King County, Washington","1060","208","null","null","632","174","null","null","0","13","null","null","0","13","null","null","367","173","null","null","0","13","null","null","0","null","13","null","61","55","null","null","0","13","null","null","61","55","null","null",
"1500000US530330247031","Block Group 1, Census Tract 247.03, King County, Washington","1809","465","null","null","834","224","null","null","40","60","null","null","0","13","null","null","786","460","null","null","0","13","null","null","0","null","13","null","149","135","null","null","21","31","null","null","128","129","null","null",
"1500000US530330247032","Block Group 2, Census Tract 247.03, King County, Washington","1214","351","null","null","606","261","null","null","178","212","null","null","0","13","null","null","430","226","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330247033","Block Group 3, Census Tract 247.03, King County, Washington","879","265","null","null","583","223","null","null","0","13","null","null","0","13","null","null","243","133","null","null","0","13","null","null","0","null","13","null","53","62","null","null","0","13","null","null","53","62","null","null",
"1500000US530330247041","Block Group 1, Census Tract 247.04, King County, Washington","1965","1087","null","null","999","248","null","null","40","42","null","null","0","13","null","null","136","123","null","null","0","13","null","null","12","null","20","null","778","1065","null","null","718","1063","null","null","60","58","null","null",
"1500000US530330247042","Block Group 2, Census Tract 247.04, King County, Washington","1325","233","null","null","733","245","null","null","0","13","null","null","0","13","null","null","517","195","null","null","0","13","null","null","0","null","13","null","75","75","null","null","0","13","null","null","75","75","null","null",
"1500000US530330247043","Block Group 3, Census Tract 247.04, King County, Washington","987","290","null","null","678","295","null","null","58","67","null","null","0","13","null","null","251","171","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330248001","Block Group 1, Census Tract 248, King County, Washington","2012","443","null","null","1152","370","null","null","231","239","null","null","0","13","null","null","454","204","null","null","0","13","null","null","64","null","79","null","111","129","null","null","0","13","null","null","111","129","null","null",
"1500000US530330248002","Block Group 2, Census Tract 248, King County, Washington","1815","765","null","null","1150","731","null","null","0","13","null","null","0","13","null","null","471","197","null","null","0","13","null","null","0","null","13","null","194","139","null","null","0","13","null","null","194","139","null","null",
"1500000US530330248003","Block Group 3, Census Tract 248, King County, Washington","1818","426","null","null","681","299","null","null","85","135","null","null","0","13","null","null","816","295","null","null","0","13","null","null","144","null","199","null","92","119","null","null","12","20","null","null","80","117","null","null",
"1500000US530330249011","Block Group 1, Census Tract 249.01, King County, Washington","1182","207","null","null","427","184","null","null","0","13","null","null","9","13","null","null","716","195","null","null","0","13","null","null","0","null","13","null","30","51","null","null","0","13","null","null","30","51","null","null",
"1500000US530330249012","Block Group 2, Census Tract 249.01, King County, Washington","1512","294","null","null","615","144","null","null","5","7","null","null","0","13","null","null","823","292","null","null","0","13","null","null","7","null","11","null","62","56","null","null","0","13","null","null","62","56","null","null",
"1500000US530330249013","Block Group 3, Census Tract 249.01, King County, Washington","1075","219","null","null","412","120","null","null","0","13","null","null","0","13","null","null","651","193","null","null","0","13","null","null","0","null","13","null","12","19","null","null","0","13","null","null","12","19","null","null",
"1500000US530330249014","Block Group 4, Census Tract 249.01, King County, Washington","1099","247","null","null","558","158","null","null","12","17","null","null","0","13","null","null","446","180","null","null","0","13","null","null","0","null","13","null","83","89","null","null","0","13","null","null","83","89","null","null",
"1500000US530330249021","Block Group 1, Census Tract 249.02, King County, Washington","1118","242","null","null","428","119","null","null","43","65","null","null","0","13","null","null","491","188","null","null","0","13","null","null","0","null","13","null","156","135","null","null","69","78","null","null","87","74","null","null",
"1500000US530330249022","Block Group 2, Census Tract 249.02, King County, Washington","1889","551","null","null","1162","478","null","null","22","34","null","null","0","13","null","null","544","195","null","null","0","13","null","null","24","null","41","null","137","127","null","null","13","25","null","null","124","109","null","null",
"1500000US530330249023","Block Group 3, Census Tract 249.02, King County, Washington","1297","206","null","null","727","150","null","null","73","71","null","null","0","13","null","null","365","133","null","null","0","13","null","null","33","null","29","null","99","69","null","null","10","17","null","null","89","67","null","null",
"1500000US530330249041","Block Group 1, Census Tract 249.04, King County, Washington","1600","282","null","null","482","212","null","null","0","13","null","null","0","13","null","null","1102","307","null","null","0","13","null","null","0","null","13","null","16","25","null","null","0","13","null","null","16","25","null","null",
"1500000US530330249042","Block Group 2, Census Tract 249.04, King County, Washington","1412","510","null","null","479","204","null","null","10","13","null","null","37","60","null","null","835","525","null","null","0","13","null","null","0","null","13","null","51","62","null","null","0","13","null","null","51","62","null","null",
"1500000US530330249051","Block Group 1, Census Tract 249.05, King County, Washington","1340","275","null","null","543","201","null","null","0","13","null","null","0","13","null","null","712","303","null","null","0","13","null","null","37","null","58","null","48","53","null","null","0","13","null","null","48","53","null","null",
"1500000US530330249052","Block Group 2, Census Tract 249.05, King County, Washington","2378","454","null","null","1094","324","null","null","0","13","null","null","0","13","null","null","1025","330","null","null","0","13","null","null","88","null","68","null","171","133","null","null","138","124","null","null","33","56","null","null",
"1500000US530330250011","Block Group 1, Census Tract 250.01, King County, Washington","1213","340","null","null","574","147","null","null","15","36","null","null","0","13","null","null","573","322","null","null","0","13","null","null","6","null","12","null","45","50","null","null","0","13","null","null","45","50","null","null",
"1500000US530330250012","Block Group 2, Census Tract 250.01, King County, Washington","1911","969","null","null","605","171","null","null","0","13","null","null","13","19","null","null","462","192","null","null","0","13","null","null","824","null","1023","null","7","12","null","null","0","13","null","null","7","12","null","null",
"1500000US530330250013","Block Group 3, Census Tract 250.01, King County, Washington","1522","292","null","null","1057","296","null","null","116","119","null","null","0","13","null","null","330","173","null","null","0","13","null","null","0","null","13","null","19","21","null","null","10","15","null","null","9","15","null","null",
"1500000US530330250014","Block Group 4, Census Tract 250.01, King County, Washington","1386","340","null","null","763","269","null","null","0","13","null","null","0","13","null","null","414","190","null","null","0","13","null","null","48","null","49","null","161","148","null","null","97","133","null","null","64","59","null","null",
"1500000US530330250051","Block Group 1, Census Tract 250.05, King County, Washington","2340","474","null","null","1102","248","null","null","58","61","null","null","0","13","null","null","806","306","null","null","0","13","null","null","0","null","13","null","374","232","null","null","10","16","null","null","364","231","null","null",
"1500000US530330250052","Block Group 2, Census Tract 250.05, King County, Washington","964","229","null","null","454","155","null","null","22","23","null","null","0","13","null","null","391","156","null","null","0","13","null","null","8","null","13","null","89","72","null","null","24","37","null","null","65","47","null","null",
"1500000US530330250053","Block Group 3, Census Tract 250.05, King County, Washington","2042","349","null","null","1058","256","null","null","25","39","null","null","0","13","null","null","808","228","null","null","0","13","null","null","0","null","13","null","151","84","null","null","0","13","null","null","151","84","null","null",
"1500000US530330250061","Block Group 1, Census Tract 250.06, King County, Washington","1518","375","null","null","829","338","null","null","0","13","null","null","0","13","null","null","646","249","null","null","0","13","null","null","0","null","13","null","43","48","null","null","0","13","null","null","43","48","null","null",
